STATUS,FAMILY,NAME,TITLE,PRIORITY,BASELINE-IMPACT
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-5 (2),ACCESS TO OUTPUT BY INDIVIDUAL IDENTITY,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-5 (2)(a),ACCESS TO OUTPUT BY INDIVIDUAL IDENTITY,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-5 (2)(b),ACCESS TO OUTPUT BY INDIVIDUAL IDENTITY,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-5 (3),MARKING OUTPUT DEVICES,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-6,MONITORING PHYSICAL ACCESS,P1,"LOW,MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-6a.,MONITORING PHYSICAL ACCESS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-6b.,MONITORING PHYSICAL ACCESS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-6c.,MONITORING PHYSICAL ACCESS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-6 (1),INTRUSION ALARMS / SURVEILLANCE EQUIPMENT,NA,"MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-6 (2),AUTOMATED INTRUSION RECOGNITION / RESPONSES,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-6 (3),VIDEO SURVEILLANCE,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-6 (4),MONITORING PHYSICAL ACCESS TO INFORMATION SYSTEMS,NA,HIGH
[Withdrawn: Incorporated into PE-2 and PE-3].,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-7,VISITOR CONTROL,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-8,VISITOR ACCESS RECORDS,P3,"LOW,MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-8a.,VISITOR ACCESS RECORDS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-8b.,VISITOR ACCESS RECORDS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-8 (1),AUTOMATED RECORDS MAINTENANCE / REVIEW,NA,HIGH
[Withdrawn: Incorporated into PE-2].,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-8 (2),PHYSICAL ACCESS RECORDS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-9,POWER EQUIPMENT AND CABLING,P1,"MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-9 (1),REDUNDANT CABLING,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-9 (2),AUTOMATIC VOLTAGE CONTROLS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-10,EMERGENCY SHUTOFF,P1,"MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-10a.,EMERGENCY SHUTOFF,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-10b.,EMERGENCY SHUTOFF,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-10c.,EMERGENCY SHUTOFF,NA,NA
[Withdrawn: Incorporated into PE-10].,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-10 (1),ACCIDENTAL / UNAUTHORIZED ACTIVATION,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-11,EMERGENCY POWER,P1,"MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-11 (1),LONG-TERM ALTERNATE POWER SUPPLY - MINIMAL OPERATIONAL CAPABILITY,NA,HIGH
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-11 (2),LONG-TERM ALTERNATE POWER SUPPLY - SELF-CONTAINED,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-11 (2)(a),LONG-TERM ALTERNATE POWER SUPPLY - SELF-CONTAINED,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-11 (2)(b),LONG-TERM ALTERNATE POWER SUPPLY - SELF-CONTAINED,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-11 (2)(c),LONG-TERM ALTERNATE POWER SUPPLY - SELF-CONTAINED,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-12,EMERGENCY LIGHTING,P1,"LOW,MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-12 (1),ESSENTIAL MISSIONS / BUSINESS FUNCTIONS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-13,FIRE PROTECTION,P1,"LOW,MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-13 (1),DETECTION DEVICES / SYSTEMS,NA,HIGH
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-13 (2),SUPPRESSION DEVICES / SYSTEMS,NA,HIGH
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-13 (3),AUTOMATIC FIRE SUPPRESSION,NA,"MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-13 (4),INSPECTIONS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-14,TEMPERATURE AND HUMIDITY CONTROLS,P1,"LOW,MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-14a.,TEMPERATURE AND HUMIDITY CONTROLS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-14b.,TEMPERATURE AND HUMIDITY CONTROLS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-14 (1),AUTOMATIC CONTROLS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-14 (2),MONITORING WITH ALARMS / NOTIFICATIONS,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-15,WATER DAMAGE PROTECTION,P1,"LOW,MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-15 (1),AUTOMATION SUPPORT,NA,HIGH
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-16,DELIVERY AND REMOVAL,P2,"LOW,MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-17,ALTERNATE WORK SITE,P2,"MODERATE,HIGH"
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-17a.,ALTERNATE WORK SITE,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-17b.,ALTERNATE WORK SITE,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-17c.,ALTERNATE WORK SITE,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-18,LOCATION OF INFORMATION SYSTEM COMPONENTS,P3,HIGH
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-18 (1),FACILITY SITE,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-19,INFORMATION LEAKAGE,P0,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-19 (1),NATIONAL EMISSIONS / TEMPEST POLICIES AND PROCEDURES,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-20,ASSET MONITORING AND TRACKING,P0,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-20a.,ASSET MONITORING AND TRACKING,NA,NA
ACTIVE,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-20b.,ASSET MONITORING AND TRACKING,NA,NA
ACTIVE,PLANNING,PL-1,SECURITY PLANNING POLICY AND PROCEDURES,P1,"LOW,MODERATE,HIGH"
ACTIVE,PLANNING,PL-1a.,SECURITY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,PLANNING,PL-1a.1.,SECURITY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,PLANNING,PL-1a.2.,SECURITY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,PLANNING,PL-1b.,SECURITY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,PLANNING,PL-1b.1.,SECURITY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,PLANNING,PL-1b.2.,SECURITY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,PLANNING,PL-2,SYSTEM SECURITY PLAN,P1,"LOW,MODERATE,HIGH"
ACTIVE,PLANNING,PL-2a.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2a.1.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2a.2.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2a.3.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2a.4.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2a.5.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2a.6.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2a.7.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2a.8.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2a.9.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2b.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2c.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2d.,SYSTEM SECURITY PLAN,NA,NA
ACTIVE,PLANNING,PL-2e.,SYSTEM SECURITY PLAN,NA,NA
[Withdrawn: Incorporated into PL-7].,PLANNING,PL-2 (1),CONCEPT OF OPERATIONS,NA,NA
[Withdrawn: Incorporated into PL-8].,PLANNING,PL-2 (2),FUNCTIONAL ARCHITECTURE,NA,NA
ACTIVE,PLANNING,PL-2 (3),PLAN / COORDINATE WITH OTHER ORGANIZATIONAL ENTITIES,NA,"MODERATE,HIGH"
[Withdrawn: Incorporated into PL-2].,PLANNING,PL-3,SYSTEM SECURITY PLAN UPDATE,NA,NA
ACTIVE,PLANNING,PL-4,RULES OF BEHAVIOR,P2,"LOW,MODERATE,HIGH"
ACTIVE,PLANNING,PL-4a.,RULES OF BEHAVIOR,NA,NA
ACTIVE,PLANNING,PL-4b.,RULES OF BEHAVIOR,NA,NA
ACTIVE,PLANNING,PL-4c.,RULES OF BEHAVIOR,NA,NA
ACTIVE,PLANNING,PL-4d.,RULES OF BEHAVIOR,NA,NA
ACTIVE,PLANNING,PL-4 (1),SOCIAL MEDIA AND NETWORKING RESTRICTIONS,NA,"MODERATE,HIGH"
"[Withdrawn: Incorporated into Appendix J, AR-2].",PLANNING,PL-5,PRIVACY IMPACT ASSESSMENT,NA,NA
[Withdrawn: Incorporated into PL-2].,PLANNING,PL-6,SECURITY-RELATED ACTIVITY PLANNING,NA,NA
ACTIVE,PLANNING,PL-7,SECURITY CONCEPT OF OPERATIONS,P0,NA
ACTIVE,PLANNING,PL-7a.,SECURITY CONCEPT OF OPERATIONS,NA,NA
ACTIVE,PLANNING,PL-7b.,SECURITY CONCEPT OF OPERATIONS,NA,NA
ACTIVE,PLANNING,PL-8,INFORMATION SECURITY ARCHITECTURE,P1,"MODERATE,HIGH"
ACTIVE,PLANNING,PL-8a.,INFORMATION SECURITY ARCHITECTURE,NA,NA
ACTIVE,PLANNING,PL-8a.1.,INFORMATION SECURITY ARCHITECTURE,NA,NA
ACTIVE,PLANNING,PL-8a.2.,INFORMATION SECURITY ARCHITECTURE,NA,NA
ACTIVE,PLANNING,PL-8a.3.,INFORMATION SECURITY ARCHITECTURE,NA,NA
ACTIVE,PLANNING,PL-8b.,INFORMATION SECURITY ARCHITECTURE,NA,NA
ACTIVE,PLANNING,PL-8c.,INFORMATION SECURITY ARCHITECTURE,NA,NA
ACTIVE,PLANNING,PL-8 (1),DEFENSE-IN-DEPTH,NA,NA
ACTIVE,PLANNING,PL-8 (1)(a),DEFENSE-IN-DEPTH,NA,NA
ACTIVE,PLANNING,PL-8 (1)(b),DEFENSE-IN-DEPTH,NA,NA
ACTIVE,PLANNING,PL-8 (2),SUPPLIER DIVERSITY,NA,NA
ACTIVE,PLANNING,PL-9,CENTRAL MANAGEMENT,P0,NA
ACTIVE,PERSONNEL SECURITY,PS-1,PERSONNEL SECURITY POLICY AND PROCEDURES,P1,"LOW,MODERATE,HIGH"
ACTIVE,PERSONNEL SECURITY,PS-1a.,PERSONNEL SECURITY POLICY AND PROCEDURES,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-1a.1.,PERSONNEL SECURITY POLICY AND PROCEDURES,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-1a.2.,PERSONNEL SECURITY POLICY AND PROCEDURES,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-1b.,PERSONNEL SECURITY POLICY AND PROCEDURES,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-1b.1.,PERSONNEL SECURITY POLICY AND PROCEDURES,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-1b.2.,PERSONNEL SECURITY POLICY AND PROCEDURES,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-2,POSITION RISK DESIGNATION,P1,"LOW,MODERATE,HIGH"
ACTIVE,PERSONNEL SECURITY,PS-2a.,POSITION RISK DESIGNATION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-2b.,POSITION RISK DESIGNATION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-2c.,POSITION RISK DESIGNATION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-3,PERSONNEL SCREENING,P1,"LOW,MODERATE,HIGH"
ACTIVE,PERSONNEL SECURITY,PS-3a.,PERSONNEL SCREENING,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-3b.,PERSONNEL SCREENING,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-3 (1),CLASSIFIED INFORMATION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-3 (2),FORMAL INDOCTRINATION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-3 (3),INFORMATION WITH SPECIAL PROTECTION MEASURES,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-3 (3)(a),INFORMATION WITH SPECIAL PROTECTION MEASURES,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-3 (3)(b),INFORMATION WITH SPECIAL PROTECTION MEASURES,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-4,PERSONNEL TERMINATION,P1,"LOW,MODERATE,HIGH"
ACTIVE,PERSONNEL SECURITY,PS-4a.,PERSONNEL TERMINATION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-4b.,PERSONNEL TERMINATION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-4c.,PERSONNEL TERMINATION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-4d.,PERSONNEL TERMINATION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-4e.,PERSONNEL TERMINATION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-4f.,PERSONNEL TERMINATION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-4 (1),POST-EMPLOYMENT REQUIREMENTS,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-4 (1)(a),POST-EMPLOYMENT REQUIREMENTS,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-4 (1)(b),POST-EMPLOYMENT REQUIREMENTS,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-4 (2),AUTOMATED NOTIFICATION,NA,HIGH
ACTIVE,PERSONNEL SECURITY,PS-5,PERSONNEL TRANSFER,P2,"LOW,MODERATE,HIGH"
ACTIVE,PERSONNEL SECURITY,PS-5a.,PERSONNEL TRANSFER,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-5b.,PERSONNEL TRANSFER,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-5c.,PERSONNEL TRANSFER,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-5d.,PERSONNEL TRANSFER,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6,ACCESS AGREEMENTS,P3,"LOW,MODERATE,HIGH"
ACTIVE,PERSONNEL SECURITY,PS-6a.,ACCESS AGREEMENTS,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6b.,ACCESS AGREEMENTS,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6c.,ACCESS AGREEMENTS,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6c.1.,ACCESS AGREEMENTS,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6c.2.,ACCESS AGREEMENTS,NA,NA
[Withdrawn: Incorporated into PS-3].,PERSONNEL SECURITY,PS-6 (1),INFORMATION REQUIRING SPECIAL PROTECTION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6 (2),CLASSIFIED INFORMATION REQUIRING SPECIAL PROTECTION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6 (2)(a),CLASSIFIED INFORMATION REQUIRING SPECIAL PROTECTION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6 (2)(b),CLASSIFIED INFORMATION REQUIRING SPECIAL PROTECTION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6 (2)(c),CLASSIFIED INFORMATION REQUIRING SPECIAL PROTECTION,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6 (3),POST-EMPLOYMENT REQUIREMENTS,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6 (3)(a),POST-EMPLOYMENT REQUIREMENTS,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-6 (3)(b),POST-EMPLOYMENT REQUIREMENTS,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-7,THIRD-PARTY PERSONNEL SECURITY,P1,"LOW,MODERATE,HIGH"
ACTIVE,PERSONNEL SECURITY,PS-7a.,THIRD-PARTY PERSONNEL SECURITY,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-7b.,THIRD-PARTY PERSONNEL SECURITY,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-7c.,THIRD-PARTY PERSONNEL SECURITY,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-7d.,THIRD-PARTY PERSONNEL SECURITY,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-7e.,THIRD-PARTY PERSONNEL SECURITY,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-8,PERSONNEL SANCTIONS,P3,"LOW,MODERATE,HIGH"
ACTIVE,PERSONNEL SECURITY,PS-8a.,PERSONNEL SANCTIONS,NA,NA
ACTIVE,PERSONNEL SECURITY,PS-8b.,PERSONNEL SANCTIONS,NA,NA
ACTIVE,RISK ASSESSMENT,RA-1,RISK ASSESSMENT POLICY AND PROCEDURES,P1,"LOW,MODERATE,HIGH"
ACTIVE,RISK ASSESSMENT,RA-1a.,RISK ASSESSMENT POLICY AND PROCEDURES,NA,NA
ACTIVE,RISK ASSESSMENT,RA-1a.1.,RISK ASSESSMENT POLICY AND PROCEDURES,NA,NA
ACTIVE,RISK ASSESSMENT,RA-1a.2.,RISK ASSESSMENT POLICY AND PROCEDURES,NA,NA
ACTIVE,RISK ASSESSMENT,RA-1b.,RISK ASSESSMENT POLICY AND PROCEDURES,NA,NA
ACTIVE,RISK ASSESSMENT,RA-1b.1.,RISK ASSESSMENT POLICY AND PROCEDURES,NA,NA
ACTIVE,RISK ASSESSMENT,RA-1b.2.,RISK ASSESSMENT POLICY AND PROCEDURES,NA,NA
ACTIVE,RISK ASSESSMENT,RA-2,SECURITY CATEGORIZATION,P1,"LOW,MODERATE,HIGH"
ACTIVE,RISK ASSESSMENT,RA-2a.,SECURITY CATEGORIZATION,NA,NA
ACTIVE,RISK ASSESSMENT,RA-2b.,SECURITY CATEGORIZATION,NA,NA
ACTIVE,RISK ASSESSMENT,RA-2c.,SECURITY CATEGORIZATION,NA,NA
ACTIVE,RISK ASSESSMENT,RA-3,RISK ASSESSMENT,P1,"LOW,MODERATE,HIGH"
ACTIVE,RISK ASSESSMENT,RA-3a.,RISK ASSESSMENT,NA,NA
ACTIVE,RISK ASSESSMENT,RA-3b.,RISK ASSESSMENT,NA,NA
ACTIVE,RISK ASSESSMENT,RA-3c.,RISK ASSESSMENT,NA,NA
ACTIVE,RISK ASSESSMENT,RA-3d.,RISK ASSESSMENT,NA,NA
ACTIVE,RISK ASSESSMENT,RA-3e.,RISK ASSESSMENT,NA,NA
[Withdrawn: Incorporated into RA-3].,RISK ASSESSMENT,RA-4,RISK ASSESSMENT UPDATE,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5,VULNERABILITY SCANNING,P1,"LOW,MODERATE,HIGH"
ACTIVE,RISK ASSESSMENT,RA-5a.,VULNERABILITY SCANNING,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5b.,VULNERABILITY SCANNING,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5b.1.,VULNERABILITY SCANNING,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5b.2.,VULNERABILITY SCANNING,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5b.3.,VULNERABILITY SCANNING,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5c.,VULNERABILITY SCANNING,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5d.,VULNERABILITY SCANNING,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5e.,VULNERABILITY SCANNING,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5 (1),UPDATE TOOL CAPABILITY,NA,"MODERATE,HIGH"
ACTIVE,RISK ASSESSMENT,RA-5 (2),UPDATE BY FREQUENCY / PRIOR TO NEW SCAN / WHEN IDENTIFIED,NA,"MODERATE,HIGH"
ACTIVE,RISK ASSESSMENT,RA-5 (3),BREADTH / DEPTH OF COVERAGE,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5 (4),DISCOVERABLE INFORMATION,NA,HIGH
ACTIVE,RISK ASSESSMENT,RA-5 (5),PRIVILEGED ACCESS,NA,"MODERATE,HIGH"
ACTIVE,RISK ASSESSMENT,RA-5 (6),AUTOMATED TREND ANALYSES,NA,NA
[Withdrawn: Incorporated into CM-8].,RISK ASSESSMENT,RA-5 (7),AUTOMATED DETECTION AND NOTIFICATION OF UNAUTHORIZED COMPONENTS,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5 (8),REVIEW HISTORIC AUDIT LOGS,NA,NA
[Withdrawn: Incorporated into CA-8].,RISK ASSESSMENT,RA-5 (9),PENETRATION TESTING AND ANALYSES,NA,NA
ACTIVE,RISK ASSESSMENT,RA-5 (10),CORRELATE SCANNING INFORMATION,NA,NA
ACTIVE,RISK ASSESSMENT,RA-6,TECHNICAL SURVEILLANCE COUNTERMEASURES SURVEY,P0,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-1,SYSTEM AND SERVICES ACQUISITION POLICY AND PROCEDURES,P1,"LOW,MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-1a.,SYSTEM AND SERVICES ACQUISITION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-1a.1.,SYSTEM AND SERVICES ACQUISITION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-1a.2.,SYSTEM AND SERVICES ACQUISITION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-1b.,SYSTEM AND SERVICES ACQUISITION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-1b.1.,SYSTEM AND SERVICES ACQUISITION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-1b.2.,SYSTEM AND SERVICES ACQUISITION POLICY AND PROCEDURES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-2,ALLOCATION OF RESOURCES,P1,"LOW,MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-2a.,ALLOCATION OF RESOURCES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-2b.,ALLOCATION OF RESOURCES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-2c.,ALLOCATION OF RESOURCES,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-3,SYSTEM DEVELOPMENT LIFE CYCLE,P1,"LOW,MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-3a.,SYSTEM DEVELOPMENT LIFE CYCLE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-3b.,SYSTEM DEVELOPMENT LIFE CYCLE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-3c.,SYSTEM DEVELOPMENT LIFE CYCLE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-3d.,SYSTEM DEVELOPMENT LIFE CYCLE,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4,ACQUISITION PROCESS,P1,"LOW,MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4a.,ACQUISITION PROCESS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4b.,ACQUISITION PROCESS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4c.,ACQUISITION PROCESS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4d.,ACQUISITION PROCESS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4e.,ACQUISITION PROCESS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4f.,ACQUISITION PROCESS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4g.,ACQUISITION PROCESS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (1),FUNCTIONAL PROPERTIES OF SECURITY CONTROLS,NA,"MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (2),DESIGN / IMPLEMENTATION INFORMATION FOR SECURITY CONTROLS,NA,"MODERATE,HIGH"
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (3),DEVELOPMENT METHODS / TECHNIQUES / PRACTICES,NA,NA
[Withdrawn: Incorporated into CM-8 (9)].,SYSTEM AND SERVICES ACQUISITION,SA-4 (4),ASSIGNMENT OF COMPONENTS TO SYSTEMS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (5),SYSTEM / COMPONENT / SERVICE CONFIGURATIONS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (5)(a),SYSTEM / COMPONENT / SERVICE CONFIGURATIONS,NA,NA
ACTIVE,SYSTEM AND SERVICES ACQUISITION,SA-4 (5)(b),SYSTEM / COMPONENT / SERVICE CONFIGURATIONS,NA,NA
